City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
476,Tarakan,ID,3.3,117.6333,78.3,94,40,2.3,scattered clouds,2022-01-04 15:11:05
477,Bonavista,CA,48.6499,-53.1147,23.11,80,100,11.39,light snow,2022-01-04 15:11:06
478,Rundu,NA,-17.9333,19.7667,88.11,34,82,3.51,broken clouds,2022-01-04 15:11:06
479,Donskoy,RU,53.9711,38.3363,6.31,97,85,3.06,overcast clouds,2022-01-04 15:11:07
480,Chemal,RU,51.4111,86.005,25.83,81,96,7.05,overcast clouds,2022-01-04 15:11:07
481,Estancia,BR,-11.2683,-37.4383,85.48,45,100,10.04,overcast clouds,2022-01-04 15:09:56
482,Lao Cai,VN,22.4833,103.95,62.4,93,6,1.12,clear sky,2022-01-04 15:11:08
483,Stulpicani,RO,47.4667,25.7667,46.94,73,100,9.28,overcast clouds,2022-01-04 15:11:08
484,Betanzos,ES,43.2804,-8.2147,54.66,81,40,6.91,scattered clouds,2022-01-04 15:11:08
485,Monteagudo,BO,-19.8167,-63.9833,85.78,32,19,4.25,few clouds,2022-01-04 15:11:09
486,Nyuzen,JP,36.9333,137.5,33.03,74,100,14.29,snow,2022-01-04 15:11:09
487,Saint Anthony,US,45.0205,-93.218,28.15,85,1,4.0,clear sky,2022-01-04 15:11:10
488,Madhoganj,IN,27.1167,80.15,60.15,45,1,0.67,clear sky,2022-01-04 15:11:10
489,Astrea,CO,9.4983,-73.9759,84.72,49,48,3.47,scattered clouds,2022-01-04 15:11:10
490,Nanchong,CN,30.7951,106.0847,47.14,86,99,1.59,overcast clouds,2022-01-04 15:11:10
491,Nova Era,BR,-19.75,-43.0375,73.78,78,100,5.73,heavy intensity rain,2022-01-04 15:11:11
492,Komsomolskiy,UZ,40.4272,71.7189,42.22,94,100,1.41,light rain,2022-01-04 15:11:11
493,Lubango,AO,-14.9172,13.4925,69.91,60,100,5.39,light rain,2022-01-04 15:11:11
494,Qandala,SO,11.472,49.8728,78.22,74,87,2.57,overcast clouds,2022-01-04 15:11:12
495,Mareeba,AU,-17.0,145.4333,77.43,78,41,3.22,scattered clouds,2022-01-04 15:11:12
496,Paita,PE,-5.0892,-81.1144,81.16,72,99,8.48,overcast clouds,2022-01-04 15:11:12
497,Slavsk,RU,55.0425,21.677,39.31,89,100,8.86,overcast clouds,2022-01-04 15:11:13
498,Manaure,CO,11.7751,-72.4445,83.07,60,92,19.84,overcast clouds,2022-01-04 15:11:13
499,Wanaka,NZ,-44.7,169.15,59.36,91,87,0.85,overcast clouds,2022-01-04 15:11:13
500,Hellvik,NO,59.9156,5.781,40.77,84,100,8.99,overcast clouds,2022-01-04 15:11:14
501,Adrar,MR,20.5022,-10.0711,76.69,13,50,12.91,scattered clouds,2022-01-04 15:11:14
502,Trairi,BR,-3.2778,-39.2689,87.51,59,65,13.76,broken clouds,2022-01-04 15:09:58
503,Sur,OM,22.5667,59.5289,71.98,88,98,4.12,overcast clouds,2022-01-04 15:11:15
504,Novyye Burasy,RU,52.1324,46.0714,15.13,95,100,8.12,overcast clouds,2022-01-04 15:11:15
505,Yeppoon,AU,-23.1333,150.7333,74.98,85,32,8.3,scattered clouds,2022-01-04 15:11:16
506,Simpang,ID,-1.2667,104.0833,75.49,95,100,2.3,overcast clouds,2022-01-04 15:11:16
507,Ouesso,CG,1.6136,16.0517,92.03,25,94,2.91,overcast clouds,2022-01-04 15:11:16
508,Lebedyn,UA,50.5852,34.4849,31.28,98,100,4.52,overcast clouds,2022-01-04 15:11:17
509,Tepelene,AL,40.2958,20.0192,55.18,83,16,3.51,few clouds,2022-01-04 15:11:17
510,San Pedro Zacapa,HN,14.75,-88.1167,72.14,94,93,3.33,overcast clouds,2022-01-04 15:11:17
511,Waynesboro,US,38.0685,-78.8895,27.57,92,1,0.0,clear sky,2022-01-04 15:11:18
512,Sept-Iles,CA,50.2001,-66.3821,3.06,67,74,5.35,broken clouds,2022-01-04 15:11:18
513,Liverpool,GB,53.4106,-2.9779,43.29,63,40,15.99,scattered clouds,2022-01-04 15:06:40
514,Rybnaya Sloboda,RU,55.4613,50.1409,-2.22,100,45,1.12,scattered clouds,2022-01-04 15:11:19
515,Pekalongan,ID,-6.8886,109.6753,79.02,79,100,1.48,overcast clouds,2022-01-04 15:11:19
516,Klyavlino,RU,54.2649,52.0267,-11.58,100,56,2.21,broken clouds,2022-01-04 15:11:19
517,Zhigansk,RU,66.7697,123.3711,-49.5,100,96,3.24,overcast clouds,2022-01-04 15:11:20
518,Rodez,FR,44.5,2.5833,60.48,55,0,17.27,clear sky,2022-01-04 15:09:34
519,Makakilo City,US,21.3469,-158.0858,68.32,91,20,4.61,light rain,2022-01-04 15:11:20
520,Padang,ID,-0.9492,100.3543,78.85,88,75,2.68,broken clouds,2022-01-04 15:11:21
521,Perth,AU,-31.9333,115.8333,79.66,48,0,19.57,clear sky,2022-01-04 15:11:21
522,Tazovskiy,RU,67.4667,78.7,17.64,93,100,17.87,light snow,2022-01-04 15:11:21
523,Turbat,PK,26.0023,63.044,65.79,92,100,11.43,light rain,2022-01-04 15:11:22
524,Pella,RU,59.7775,30.8181,24.96,96,100,9.62,light snow,2022-01-04 15:11:22
525,Vallenar,CL,-28.5708,-70.7581,81.01,39,0,7.74,clear sky,2022-01-04 15:11:22
526,Baykit,RU,61.67,96.37,1.74,99,100,2.77,overcast clouds,2022-01-04 15:11:23
527,Nisia Floresta,BR,-6.0911,-35.2086,90.41,52,61,14.25,broken clouds,2022-01-04 15:11:23
528,Hovd,MN,48.0056,91.6419,-2.56,83,4,1.9,clear sky,2022-01-04 15:11:24
529,Itaituba,BR,-4.2761,-55.9836,81.9,74,100,2.86,overcast clouds,2022-01-04 15:11:24
530,Namtsy,RU,62.7161,129.6658,-45.29,99,100,3.51,overcast clouds,2022-01-04 15:11:25
531,Pueblo Nuevo,MX,23.3833,-105.3833,53.78,42,0,4.74,clear sky,2022-01-04 15:11:25
532,Campbellsville,US,37.3434,-85.3419,30.87,65,5,3.0,clear sky,2022-01-04 15:11:25
533,Qasigiannguit,GL,68.8193,-51.1922,27.14,61,100,9.73,overcast clouds,2022-01-04 15:07:18
534,Oliver,CA,49.1831,-119.5524,14.14,94,86,1.05,overcast clouds,2022-01-04 15:11:26
535,Black River,JM,18.0264,-77.8487,81.99,49,1,3.65,clear sky,2022-01-04 15:11:27
536,Kizhinga,RU,51.8462,109.9097,-2.88,96,28,2.46,scattered clouds,2022-01-04 15:11:27
537,Davidson,US,36.1501,-86.7833,33.12,88,20,5.01,fog,2022-01-04 15:11:28
538,Lantana,US,26.5867,-80.052,74.03,72,1,4.0,clear sky,2022-01-04 15:11:28
539,Biak,ID,-0.9131,122.8766,76.84,78,100,2.64,overcast clouds,2022-01-04 15:11:28
540,Pombas,CV,17.1503,-25.0201,76.78,58,88,13.27,overcast clouds,2022-01-04 15:11:29
541,Manacapuru,BR,-3.2997,-60.6206,84.78,61,99,3.8,overcast clouds,2022-01-04 15:11:29
542,Alipur,PK,29.3846,70.9116,65.98,40,100,5.35,moderate rain,2022-01-04 15:11:30
543,Sokolovskoye,RU,45.2583,40.6797,41.61,88,100,16.44,overcast clouds,2022-01-04 15:11:30
544,Svetlaya,RU,46.5389,138.3297,2.01,72,93,9.51,overcast clouds,2022-01-04 15:11:30
545,Thinadhoo,MV,0.5333,72.9333,81.3,74,100,0.78,overcast clouds,2022-01-04 15:11:30
546,Sovetskiy,RU,61.3614,63.5842,-4.41,95,98,5.84,overcast clouds,2022-01-04 15:11:31
547,Ulety,RU,51.3572,112.4849,3.85,92,21,4.32,few clouds,2022-01-04 15:11:31
548,Kysyl-Syr,RU,63.8986,122.7617,-43.04,100,100,1.01,overcast clouds,2022-01-04 15:11:31
549,Millerovo,RU,48.9226,40.3967,25.03,94,100,13.35,overcast clouds,2022-01-04 15:11:32
550,Swan Hill,AU,-35.3378,143.5544,65.39,75,46,11.74,scattered clouds,2022-01-04 15:11:32
551,Asilah,MA,35.465,-6.0348,62.56,76,35,17.9,scattered clouds,2022-01-04 15:11:32
552,Kuching,MY,1.55,110.3333,75.42,94,40,2.3,moderate rain,2022-01-04 15:11:33
553,Bintulu,MY,3.1667,113.0333,77.43,87,100,4.43,overcast clouds,2022-01-04 15:11:33
554,Zaraza,VE,9.3503,-65.3245,86.72,42,72,4.88,broken clouds,2022-01-04 15:11:34
555,Constitucion,CL,-35.3333,-72.4167,70.16,66,2,13.58,clear sky,2022-01-04 15:11:34
556,Weinan,CN,34.5036,109.5089,36.19,55,100,4.59,overcast clouds,2022-01-04 15:06:50
557,Kamenka,RU,51.3223,42.7678,11.75,97,75,6.98,broken clouds,2022-01-04 15:11:35
558,Iquique,CL,-20.2208,-70.1431,73.44,63,5,6.38,clear sky,2022-01-04 15:11:35
559,Oparino,RU,59.8518,48.2783,-10.41,100,88,5.06,overcast clouds,2022-01-04 15:11:35
560,Kavaratti,IN,10.5669,72.642,81.72,69,15,3.09,few clouds,2022-01-04 15:11:36
561,Manyana,BW,-23.4,21.7167,89.78,27,84,15.46,broken clouds,2022-01-04 15:11:37
562,Rozsypne,UA,48.1497,38.5762,22.14,91,36,10.49,scattered clouds,2022-01-04 15:11:37
563,Shingu,JP,33.7333,135.9833,45.91,79,5,6.42,clear sky,2022-01-04 15:11:37
564,Vagur,FO,61.4732,-6.8119,37.92,82,100,47.0,overcast clouds,2022-01-04 15:11:38
565,Loukhi,RU,66.0764,33.0381,10.76,92,100,5.61,overcast clouds,2022-01-04 15:11:38
566,Charters Towers,AU,-20.1,146.2667,85.78,35,29,8.5,scattered clouds,2022-01-04 15:11:39
567,Hargeysa,SO,9.56,44.065,70.14,73,95,15.48,overcast clouds,2022-01-04 15:11:39
568,Gondar,ET,12.6,37.4667,64.62,39,70,10.33,broken clouds,2022-01-04 15:11:39
569,Araouane,ML,18.9048,-3.5265,78.44,15,3,6.53,clear sky,2022-01-04 15:11:40
570,Mount Gambier,AU,-37.8333,140.7667,57.11,100,90,12.66,overcast clouds,2022-01-04 15:11:40
571,Maneadero,MX,31.7167,-116.5667,50.58,57,6,4.72,clear sky,2022-01-04 15:11:40
572,Jamame,SO,0.0722,42.7506,81.99,72,98,12.64,overcast clouds,2022-01-04 15:11:41
573,Guarapari,BR,-20.6667,-40.4975,84.09,69,88,17.13,overcast clouds,2022-01-04 15:11:41
574,Gimli,CA,50.6336,-96.9907,2.43,96,100,14.92,light snow,2022-01-04 15:11:42
575,Namatanai,PG,-3.6667,152.4333,78.93,87,100,8.19,light rain,2022-01-04 15:11:42
576,Basco,PH,20.4487,121.9702,75.7,72,98,23.13,overcast clouds,2022-01-04 15:11:42
577,Armidale,AU,-30.5167,151.65,60.82,97,71,5.41,broken clouds,2022-01-04 15:11:43
578,Makokou,GA,0.5738,12.8642,80.85,61,89,0.74,overcast clouds,2022-01-04 15:11:43
579,Telemaco Borba,BR,-24.3239,-50.6156,73.98,79,100,3.22,overcast clouds,2022-01-04 15:11:44
580,Jalu,LY,29.0331,21.5482,64.76,46,0,4.97,clear sky,2022-01-04 15:11:44
581,Kavieng,PG,-2.5744,150.7967,81.63,77,100,6.89,overcast clouds,2022-01-04 15:11:44
582,Palma,ES,39.5694,2.6502,66.54,80,20,3.0,few clouds,2022-01-04 15:10:06
583,Majene,ID,-3.5403,118.9707,78.39,79,100,7.63,light rain,2022-01-04 15:11:45
584,Saint-Denis,FR,48.9167,2.3333,50.77,86,75,5.99,broken clouds,2022-01-04 15:11:45
585,Dzaoudzi,YT,-12.7887,45.2699,85.89,70,0,2.3,clear sky,2022-01-04 15:11:46
586,Borazjan,IR,29.2666,51.2159,57.65,67,1,8.46,clear sky,2022-01-04 15:11:46
587,Rio Bueno,CL,-40.3167,-72.9667,64.11,42,31,3.83,scattered clouds,2022-01-04 15:11:46
588,Kotaparh,IN,19.15,82.35,63.3,44,4,7.65,clear sky,2022-01-04 15:11:47
589,Campos,BR,-21.75,-41.3,84.25,61,75,16.11,broken clouds,2022-01-04 15:11:47
590,Vernon,CA,50.2581,-119.2691,25.16,95,100,1.54,overcast clouds,2022-01-04 15:11:47
591,Bafoulabe,ML,13.8065,-10.8321,93.87,10,4,6.2,clear sky,2022-01-04 15:11:48
592,Santa Cruz,BO,-17.8,-63.1667,86.05,70,75,24.16,broken clouds,2022-01-04 15:07:02
593,Deputatskiy,RU,69.3,139.9,-40.05,92,9,2.95,clear sky,2022-01-04 15:11:48
594,Shache,CN,38.4167,77.2406,26.89,44,100,3.67,overcast clouds,2022-01-04 15:11:49
595,Muisne,EC,0.6,-80.0333,75.31,82,100,11.36,overcast clouds,2022-01-04 15:11:49
596,Sisimiut,GL,66.9395,-53.6735,26.26,58,100,10.96,overcast clouds,2022-01-04 15:11:50
597,Bibiani,GH,6.4635,-2.3194,95.88,29,42,2.3,scattered clouds,2022-01-04 15:11:50
598,Rochegda,RU,62.8,43.25,-22.97,100,75,2.71,broken clouds,2022-01-04 15:11:50
599,Matagami,CA,49.7502,-77.6328,1.58,95,99,6.4,overcast clouds,2022-01-04 15:11:51
600,Tuatapere,NZ,-46.1333,167.6833,60.82,98,100,0.83,overcast clouds,2022-01-04 15:11:51
601,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,94.05,36,1,6.24,clear sky,2022-01-04 15:11:51
602,Ishigaki,JP,24.3448,124.1572,71.96,71,99,19.82,overcast clouds,2022-01-04 15:11:52
603,Kailua,US,21.4022,-157.7394,69.78,96,5,6.31,moderate rain,2022-01-04 15:11:52
604,Mitsamiouli,KM,-11.3847,43.2844,83.79,71,94,3.06,overcast clouds,2022-01-04 15:11:52
605,Zaozerne,UA,45.1582,33.2787,45.95,80,46,9.73,scattered clouds,2022-01-04 15:11:53
606,Muli,MV,2.9167,73.5667,79.02,82,97,10.54,overcast clouds,2022-01-04 15:11:53
607,Sohag,EG,26.557,31.6948,64.54,42,0,10.78,clear sky,2022-01-04 15:11:53
608,La Ronge,CA,55.1001,-105.2842,-14.22,93,100,7.72,overcast clouds,2022-01-04 15:11:54
609,Sorland,NO,67.667,12.6934,35.46,64,75,11.5,broken clouds,2022-01-04 15:11:54
610,Gazalkent,UZ,41.5581,69.7708,35.96,98,100,2.8,moderate rain,2022-01-04 15:11:54
611,Elmira,US,42.0898,-76.8077,27.5,84,2,5.64,clear sky,2022-01-04 15:11:55
612,Yumen,CN,40.2833,97.2,21.69,40,100,4.59,overcast clouds,2022-01-04 15:11:55
613,Auki,SB,-8.7676,160.7034,77.65,88,66,6.22,broken clouds,2022-01-04 15:11:55
614,Hami,CN,42.8,93.45,21.88,53,0,3.29,clear sky,2022-01-04 15:11:56
615,Yenagoa,NG,4.9247,6.2642,95.38,23,97,5.14,overcast clouds,2022-01-04 15:11:56
616,Okha,RU,53.5739,142.9478,-12.84,95,36,14.41,scattered clouds,2022-01-04 15:11:56
617,Otradnoye,RU,59.7775,30.8181,24.96,96,100,9.62,light snow,2022-01-04 15:11:57
618,San Angelo,US,31.4638,-100.437,44.98,30,1,4.0,clear sky,2022-01-04 15:11:57
619,Ostersund,SE,63.1792,14.6357,21.65,100,90,1.14,light snow,2022-01-04 15:07:32
620,San Jose,US,37.3394,-121.895,55.06,90,75,5.75,broken clouds,2022-01-04 15:11:58
621,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,85.06,60,88,2.89,overcast clouds,2022-01-04 15:11:58
622,Biggar,GB,55.6167,-3.5167,35.38,67,7,17.63,clear sky,2022-01-04 15:11:58
623,Celestun,MX,20.8667,-90.4,72.34,69,99,10.07,overcast clouds,2022-01-04 15:11:59
624,Gushikawa,JP,26.3544,127.8686,63.63,88,40,6.91,scattered clouds,2022-01-04 15:11:59
625,Iroquois Falls,CA,48.7669,-80.6831,-1.59,93,98,4.61,overcast clouds,2022-01-04 15:11:59
626,Phuket,TH,8.0,98.25,86.09,94,20,1.14,few clouds,2022-01-04 15:09:38
627,Finschhafen,PG,-6.6024,147.8681,80.56,84,100,9.4,moderate rain,2022-01-04 15:12:00
628,Kilifi,KE,-3.6305,39.8499,81.41,77,92,10.49,overcast clouds,2022-01-04 15:12:01
629,Bossangoa,CF,6.4926,17.4552,92.97,16,85,4.47,overcast clouds,2022-01-04 15:12:01
630,Kalanguy,RU,51.0167,116.5167,-8.95,91,90,2.48,overcast clouds,2022-01-04 15:12:02
631,Chapais,CA,49.7834,-74.8492,1.18,91,100,7.65,light snow,2022-01-04 15:12:02
632,High Level,CA,58.5169,-117.136,-27.78,94,100,6.35,overcast clouds,2022-01-04 15:12:03
633,Kidal,ML,18.4411,1.4078,76.91,15,0,9.42,clear sky,2022-01-04 15:12:03
634,Nara,JP,34.6851,135.8049,38.5,64,64,7.0,broken clouds,2022-01-04 15:12:03
635,Vila Velha,BR,-20.3297,-40.2925,84.15,75,20,11.01,few clouds,2022-01-04 15:12:03
636,Tuhian,PH,13.6456,122.2194,72.45,88,18,7.61,few clouds,2022-01-04 15:12:04
637,Muros,ES,42.7762,-9.0603,54.09,77,12,15.75,few clouds,2022-01-04 15:07:59
638,Ashqelon,IL,31.6693,34.5715,62.49,71,45,10.89,scattered clouds,2022-01-04 15:12:04
639,Byron Bay,AU,-28.65,153.6167,73.35,90,22,15.5,light rain,2022-01-04 15:12:05
640,Winnemucca,US,40.973,-117.7357,41.05,60,20,14.97,few clouds,2022-01-04 15:12:05
641,Alugan,PH,12.2188,125.4808,77.34,82,20,15.55,few clouds,2022-01-04 15:12:05
642,Namibe,AO,-15.1961,12.1522,73.44,74,88,12.48,overcast clouds,2022-01-04 15:12:06
643,Oneonta,US,42.4529,-75.0638,23.29,84,8,1.01,clear sky,2022-01-04 15:12:06
644,North Battleford,CA,52.7834,-108.2847,-6.59,98,100,12.01,light snow,2022-01-04 15:12:07
645,Bull Savanna,JM,17.8868,-77.5902,77.7,47,0,1.57,clear sky,2022-01-04 15:12:07
646,Port Augusta,AU,-32.5,137.7667,64.54,68,0,19.35,clear sky,2022-01-04 15:12:07
647,Claremore,US,36.3126,-95.6161,40.17,66,39,8.99,scattered clouds,2022-01-04 15:12:07
648,Las Vegas,US,36.175,-115.1372,40.68,45,1,6.91,clear sky,2022-01-04 15:11:45
649,Myra,IT,45.4358,12.1348,47.52,92,75,3.44,mist,2022-01-04 15:12:08
650,Hay River,CA,60.8156,-115.7999,-32.84,68,40,9.22,scattered clouds,2022-01-04 15:12:08
651,Kenora,CA,49.8167,-94.4337,3.18,78,90,9.22,light snow,2022-01-04 15:12:09
652,Veraval,IN,20.9,70.3667,74.39,78,2,4.65,clear sky,2022-01-04 15:12:09
653,Nouadhibou,MR,20.931,-17.0347,71.33,53,72,3.56,broken clouds,2022-01-04 15:12:09
654,Salinas,US,36.6777,-121.6555,54.07,85,90,9.22,overcast clouds,2022-01-04 15:08:58
655,Yuksekova,TR,37.5736,44.2872,23.63,98,100,5.59,overcast clouds,2022-01-04 15:12:10
656,Klimovo,RU,52.3805,32.1923,33.37,100,100,6.06,overcast clouds,2022-01-04 15:12:10
657,Kralendijk,BQ,12.15,-68.2667,82.38,61,40,16.11,scattered clouds,2022-01-04 15:09:54
658,Florence,IT,43.7667,11.25,58.64,92,75,5.75,broken clouds,2022-01-04 15:08:26
659,Ambanja,MG,-13.6833,48.45,80.49,83,98,3.09,moderate rain,2022-01-04 15:12:11
660,Kudat,MY,6.8837,116.8477,77.05,86,99,8.77,overcast clouds,2022-01-04 15:12:11
661,Maldonado,UY,-34.6667,-54.9167,85.39,25,96,12.84,overcast clouds,2022-01-04 15:12:12
662,Kahului,US,20.8947,-156.47,72.66,89,1,0.0,clear sky,2022-01-04 15:12:12
663,Bure,ET,10.7,37.0667,69.03,40,70,6.33,broken clouds,2022-01-04 15:12:12
664,Sumenep,ID,-7.0167,113.8667,79.52,79,100,2.89,overcast clouds,2022-01-04 15:12:13
665,Takoradi,GH,4.8845,-1.7554,85.06,60,100,9.57,overcast clouds,2022-01-04 15:12:13
666,Banda Aceh,ID,5.5577,95.3222,78.06,82,99,4.45,overcast clouds,2022-01-04 15:12:13
667,Tsumeb,NA,-19.2333,17.7167,89.76,27,100,16.44,overcast clouds,2022-01-04 15:12:14
668,Taoudenni,ML,22.6783,-3.9836,78.17,14,0,12.33,clear sky,2022-01-04 15:12:14
669,Barra Do Garcas,BR,-15.89,-52.2567,83.25,73,46,5.26,scattered clouds,2022-01-04 15:12:11
670,Paamiut,GL,61.994,-49.6678,30.25,96,100,2.1,snow,2022-01-04 15:12:15
671,Kondinskoye,RU,59.6481,67.41,2.05,94,92,10.42,overcast clouds,2022-01-04 15:12:15
672,Nang Rong,TH,14.6377,102.7914,76.84,61,48,5.06,scattered clouds,2022-01-04 15:12:15
673,Kontagora,NG,10.3999,5.4695,91.67,15,97,1.21,overcast clouds,2022-01-04 15:12:16
674,Mizdah,LY,31.4451,12.9801,65.46,22,0,4.29,clear sky,2022-01-04 15:12:16
675,Baker City,US,44.7749,-117.8344,26.82,97,100,3.04,overcast clouds,2022-01-04 15:12:16
676,Pacific Grove,US,36.6177,-121.9166,53.65,90,90,1.01,overcast clouds,2022-01-04 15:12:17
677,Ramgarh,IN,23.6333,85.5167,62.65,41,0,2.06,clear sky,2022-01-04 15:12:17
678,Mackenzie,CA,55.2999,-123.1698,-23.03,86,100,7.38,overcast clouds,2022-01-04 15:12:17
679,Alanya,TR,36.5438,31.9998,62.73,66,88,1.61,overcast clouds,2022-01-04 15:12:02
680,Shebunino,RU,46.4339,141.8603,21.54,78,100,26.53,overcast clouds,2022-01-04 15:12:18
681,Sumbe,AO,-11.2061,13.8437,73.74,91,100,2.46,overcast clouds,2022-01-04 15:12:18
682,Sydney,AU,-33.8679,151.2073,72.72,87,75,1.01,broken clouds,2022-01-04 15:11:23
683,Morgan City,US,29.6994,-91.2068,43.0,75,100,4.12,overcast clouds,2022-01-04 15:12:19
684,Rosarito,MX,32.3333,-117.0333,46.42,67,20,3.27,few clouds,2022-01-04 15:12:19
685,Daoukro,CI,7.0591,-3.9631,97.66,21,76,3.22,broken clouds,2022-01-04 15:12:19
686,Conceicao Do Araguaia,BR,-8.2578,-49.2647,84.76,65,96,3.0,light rain,2022-01-04 15:12:20
687,Yuzhne,UA,46.6221,31.1013,43.02,71,100,8.16,overcast clouds,2022-01-04 15:12:20
688,Tabasco,MX,18.0,-92.6667,68.11,100,90,0.0,mist,2022-01-04 15:12:21
689,Shahdol,IN,23.2833,81.35,60.33,42,1,0.6,clear sky,2022-01-04 15:12:21
690,Flinders,AU,-34.5833,150.8552,71.2,84,37,1.99,scattered clouds,2022-01-04 15:12:21
691,Lat Yao,TH,15.751,99.7893,78.51,53,32,3.87,scattered clouds,2022-01-04 15:12:22
692,Sibolga,ID,1.7427,98.7792,76.75,89,15,2.57,few clouds,2022-01-04 15:12:22
693,Paso De Los Toros,UY,-32.8167,-56.5167,88.83,48,97,11.07,overcast clouds,2022-01-04 15:12:22
694,Kirensk,RU,57.7853,108.1119,-14.01,100,100,1.77,overcast clouds,2022-01-04 15:12:23
695,Ardmore,US,34.1743,-97.1436,38.25,56,1,7.0,clear sky,2022-01-04 15:12:23
696,Jaca,ES,42.569,-0.5499,57.02,63,100,3.76,overcast clouds,2022-01-04 15:12:23
697,Yuli,NG,9.6989,10.2744,87.06,18,89,6.46,overcast clouds,2022-01-04 15:12:24
698,Warri,NG,5.5167,5.75,98.13,17,100,5.08,overcast clouds,2022-01-04 15:12:24
699,Atambua,ID,-9.1061,124.8925,74.95,90,98,2.48,moderate rain,2022-01-04 15:12:24
700,Kobelyaky,UA,49.1489,34.1965,35.51,98,100,7.05,overcast clouds,2022-01-04 15:09:02
701,San Rafael,AR,-34.6177,-68.3301,79.11,30,0,9.24,clear sky,2022-01-04 15:12:25
702,Beipiao,CN,41.7919,120.7792,14.4,58,0,3.71,clear sky,2022-01-04 15:12:25
703,Asau,RO,46.4333,26.4,48.96,65,100,4.92,overcast clouds,2022-01-04 15:12:26
704,Tura,IN,25.5198,90.2201,58.05,65,0,3.53,clear sky,2022-01-04 15:12:26
705,Toshkivka,UA,48.7791,38.579,21.33,92,47,9.08,scattered clouds,2022-01-04 15:12:26
706,Ruwi,OM,23.5996,58.5507,69.49,83,100,8.86,overcast clouds,2022-01-04 15:12:27
707,Kenai,US,60.5544,-151.2583,-9.35,77,1,0.0,clear sky,2022-01-04 15:12:27
708,Inuvik,CA,68.3499,-133.7218,-33.05,100,100,4.36,overcast clouds,2022-01-04 15:12:27
709,Kyren,RU,51.6828,102.1408,12.29,79,30,2.59,scattered clouds,2022-01-04 15:12:28
710,Axim,GH,4.8699,-2.2405,85.3,60,89,9.01,overcast clouds,2022-01-04 15:12:13
711,Dargaville,NZ,-35.9333,173.8833,62.11,93,24,3.76,few clouds,2022-01-04 15:12:28
712,Caxito,AO,-8.5785,13.6643,81.25,83,100,3.65,light rain,2022-01-04 15:12:28
713,Nirmal,IN,19.1,78.35,69.96,41,5,4.45,clear sky,2022-01-04 15:12:29
714,Ascension,US,30.2169,-90.9001,44.6,91,1,4.61,clear sky,2022-01-04 15:12:29
